127.0.0.1 - - [08/Jan/2022:23:17:26 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:47 +0700] "GET /LearnCode/sweetalert2.min.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:47 +0700] "GET /LearnCode/sweetalert2.min.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:49 +0700] "GET /LearnCode/login.jsp HTTP/1.1" 200 4571
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:49 +0700] "GET /LearnCode/sweetalert2.min.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:49 +0700] "GET /LearnCode/sweetalert2.min.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:49 +0700] "GET /LearnCode/sweetalert2.min.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:54 +0700] "POST /LearnCode/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:54 +0700] "GET /LearnCode/profile.jsp HTTP/1.1" 200 8707
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:54 +0700] "GET /LearnCode/sweetalert2.min.js HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:22:54 +0700] "GET /LearnCode/sweetalert2.min.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [08/Jan/2022:23:23:11 +0700] "POST /LearnCode/AddPostServlet HTTP/1.1" 200 -
